Date,G_AC_Vertical_Speed,G_ACC_Lateral,G_ACC_Normal
6/6/2018 9:26:01 PM,-944,0.0,0.0
6/6/2018 9:26:02 PM,-944,0.0,0.0
6/6/2018 9:26:03 PM,-960,0.0,-0.1
6/6/2018 9:26:04 PM,-960,0.0,0.0
6/6/2018 9:26:05 PM,-975,0.0,0.0
6/6/2018 9:26:06 PM,-976,0.0,0.0
6/6/2018 9:26:07 PM,-962,0.0,0.0
6/6/2018 9:26:08 PM,-946,0.0,0.0
6/6/2018 9:26:09 PM,-960,0.0,-0.1
6/6/2018 9:26:10 PM,-1006,0.0,0.0
6/6/2018 9:26:11 PM,-1051,0.0,0.0
6/6/2018 9:26:12 PM,-1120,0.0,0.1
6/6/2018 9:26:13 PM,-1120,0.0,0.0
6/6/2018 9:26:14 PM,-1106,0.0,0.0
6/6/2018 9:26:15 PM,-1118,0.0,0.0
6/6/2018 9:26:16 PM,-1072,0.0,0.0
6/6/2018 9:26:17 PM,-1057,0.0,0.0
6/6/2018 9:26:18 PM,-1013,0.0,0.0
6/6/2018 9:26:19 PM,-965,0.0,0.0
6/6/2018 9:26:20 PM,-930,0.0,0.0
6/6/2018 9:26:21 PM,-896,0.0,0.0
6/6/2018 9:26:22 PM,-880,0.0,0.0
6/6/2018 9:26:23 PM,-832,0.0,0.0
6/6/2018 9:26:24 PM,-862,0.0,0.0
6/6/2018 9:26:25 PM,-893,0.0,0.0
6/6/2018 9:26:26 PM,-882,0.0,0.1
6/6/2018 9:26:27 PM,-923,0.0,-0.1
6/6/2018 9:26:28 PM,-928,0.0,-0.1
6/6/2018 9:26:29 PM,-942,0.0,-0.1
6/6/2018 9:26:30 PM,-958,0.0,-0.1
6/6/2018 9:26:31 PM,-1003,0.0,0.1
6/6/2018 9:26:32 PM,-1008,0.0,0.0
6/6/2018 9:26:33 PM,-1038,0.0,0.1
6/6/2018 9:26:34 PM,-1069,0.0,0.0
6/6/2018 9:26:35 PM,-1043,0.0,0.0
6/6/2018 9:26:36 PM,-1054,0.0,0.0
6/6/2018 9:26:37 PM,-1027,0.0,0.0
6/6/2018 9:26:38 PM,-1009,0.0,0.0
6/6/2018 9:26:39 PM,-992,0.0,0.0
6/6/2018 9:26:40 PM,-963,0.0,0.0
6/6/2018 9:26:41 PM,-960,0.0,0.0
6/6/2018 9:26:42 PM,-960,0.0,0.0
6/6/2018 9:26:43 PM,-944,0.0,0.0
6/6/2018 9:26:44 PM,-944,0.0,0.0
6/6/2018 9:26:45 PM,-928,0.0,0.0
6/6/2018 9:26:46 PM,-957,0.0,0.0
6/6/2018 9:26:47 PM,-974,0.0,0.0
6/6/2018 9:26:48 PM,-1008,0.0,0.0
6/6/2018 9:26:49 PM,-976,0.0,0.0
6/6/2018 9:26:50 PM,-960,0.0,0.0
6/6/2018 9:26:51 PM,-960,0.0,0.0
6/6/2018 9:26:52 PM,-946,0.0,0.0
6/6/2018 9:26:53 PM,-958,0.0,0.0
6/6/2018 9:26:54 PM,-974,0.0,0.0
6/6/2018 9:26:55 PM,-976,0.0,0.0
6/6/2018 9:26:56 PM,-962,0.0,0.0
6/6/2018 9:26:57 PM,-992,0.0,0.0
6/6/2018 9:26:58 PM,-1008,0.0,0.0
6/6/2018 9:26:59 PM,-1008,0.0,-0.1
6/6/2018 9:27:00 PM,-1008,0.0,-0.1
6/6/2018 9:27:01 PM,-994,0.0,0.0
6/6/2018 9:27:02 PM,-992,0.0,0.0
6/6/2018 9:27:03 PM,-992,0.0,0.0
6/6/2018 9:27:04 PM,-1006,0.0,0.0
6/6/2018 9:27:05 PM,-1008,0.0,0.1
6/6/2018 9:27:06 PM,-979,0.0,0.0
6/6/2018 9:27:07 PM,-960,0.0,0.0
6/6/2018 9:27:08 PM,-960,0.0,0.0
6/6/2018 9:27:09 PM,-931,0.0,0.0
6/6/2018 9:27:10 PM,-943,0.0,-0.1
6/6/2018 9:27:11 PM,-960,0.0,0.0
6/6/2018 9:27:12 PM,-960,0.0,0.0
6/6/2018 9:27:13 PM,-960,0.0,0.0
6/6/2018 9:27:14 PM,-928,0.0,0.0
6/6/2018 9:27:15 PM,-928,0.0,0.0
6/6/2018 9:27:16 PM,-914,0.0,-0.1
6/6/2018 9:27:17 PM,-926,0.0,0.0
6/6/2018 9:27:18 PM,-957,0.0,0.1
6/6/2018 9:27:19 PM,-989,0.0,0.0
6/6/2018 9:27:20 PM,-992,0.0,0.0
6/6/2018 9:27:21 PM,-992,0.0,0.1
6/6/2018 9:27:22 PM,-960,0.0,0.0
6/6/2018 9:27:23 PM,-960,0.0,0.0
6/6/2018 9:27:24 PM,-992,0.0,0.0
6/6/2018 9:27:25 PM,-977,0.0,0.0
6/6/2018 9:27:26 PM,-976,0.0,0.0
6/6/2018 9:27:27 PM,-976,0.0,0.0
6/6/2018 9:27:28 PM,-947,0.0,0.0
6/6/2018 9:27:29 PM,-960,0.0,-0.1
6/6/2018 9:27:30 PM,-974,0.0,0.0
6/6/2018 9:27:31 PM,-976,0.0,0.0
6/6/2018 9:27:32 PM,-991,0.0,0.0
6/6/2018 9:27:33 PM,-1008,0.0,0.0
6/6/2018 9:27:34 PM,-993,0.0,0.0
6/6/2018 9:27:35 PM,-978,0.0,0.0
6/6/2018 9:27:36 PM,-947,0.0,0.1
6/6/2018 9:27:37 PM,-930,0.0,0.0
6/6/2018 9:27:38 PM,-899,0.0,0.0
6/6/2018 9:27:39 PM,-867,0.0,0.0
6/6/2018 9:27:40 PM,-864,0.0,-0.1
6/6/2018 9:27:41 PM,-878,0.0,0.0
6/6/2018 9:27:42 PM,-909,0.0,0.0
6/6/2018 9:27:43 PM,-970,0.0,0.0
6/6/2018 9:27:44 PM,-990,0.0,0.0
6/6/2018 9:27:45 PM,-992,0.0,0.0
6/6/2018 9:27:46 PM,-1035,0.0,0.0
6/6/2018 9:27:47 PM,-1040,0.0,0.0
6/6/2018 9:27:48 PM,-1026,0.0,0.0
6/6/2018 9:27:49 PM,-1024,0.0,0.0
6/6/2018 9:27:50 PM,-1053,0.0,0.0
6/6/2018 9:27:51 PM,-1056,0.0,0.0
6/6/2018 9:27:52 PM,-1027,0.0,0.0
6/6/2018 9:27:53 PM,-995,0.0,0.0
6/6/2018 9:27:54 PM,-977,0.0,0.0
6/6/2018 9:27:55 PM,-960,0.0,0.0
6/6/2018 9:27:56 PM,-960,0.0,0.0
6/6/2018 9:27:57 PM,-931,0.0,0.0
6/6/2018 9:27:58 PM,-928,0.0,0.0
6/6/2018 9:27:59 PM,-957,0.0,0.0
6/6/2018 9:28:00 PM,-960,0.0,-0.1
6/6/2018 9:28:01 PM,-960,0.0,0.0
6/6/2018 9:28:02 PM,-960,0.0,0.1
6/6/2018 9:28:03 PM,-960,0.0,0.0
6/6/2018 9:28:04 PM,-946,0.0,0.0
6/6/2018 9:28:05 PM,-944,0.0,0.0
6/6/2018 9:28:06 PM,-944,0.0,0.0
6/6/2018 9:28:07 PM,-944,0.0,0.0
6/6/2018 9:28:08 PM,-930,0.0,0.0
6/6/2018 9:28:09 PM,-957,0.0,0.0
6/6/2018 9:28:10 PM,-946,0.0,0.1
6/6/2018 9:28:11 PM,-958,0.0,0.0
6/6/2018 9:28:12 PM,-946,0.0,0.0
6/6/2018 9:28:13 PM,-973,0.0,0.0
6/6/2018 9:28:14 PM,-990,0.0,0.0
6/6/2018 9:28:15 PM,-992,0.0,0.1
6/6/2018 9:28:16 PM,-992,0.0,0.0
6/6/2018 9:28:17 PM,-992,0.0,0.0
6/6/2018 9:28:18 PM,-992,0.0,0.0
6/6/2018 9:28:19 PM,-1007,0.0,0.0
6/6/2018 9:28:20 PM,-1008,0.0,-0.1
6/6/2018 9:28:21 PM,-994,0.0,0.0
6/6/2018 9:28:22 PM,-978,0.0,0.0
6/6/2018 9:28:23 PM,-962,0.0,-0.1
6/6/2018 9:28:24 PM,-960,0.0,0.0
6/6/2018 9:28:25 PM,-944,0.0,0.0
6/6/2018 9:28:26 PM,-976,0.0,0.0
6/6/2018 9:28:27 PM,-1008,0.0,0.0
6/6/2018 9:28:28 PM,-976,0.0,-0.1
6/6/2018 9:28:29 PM,-991,0.0,0.0
6/6/2018 9:28:30 PM,-992,0.0,0.0
6/6/2018 9:28:31 PM,-992,0.0,0.0
6/6/2018 9:28:32 PM,-1006,0.0,-0.1
6/6/2018 9:28:33 PM,-965,0.0,0.0
6/6/2018 9:28:34 PM,-1003,0.0,0.0
6/6/2018 9:28:35 PM,-994,0.0,0.0
6/6/2018 9:28:36 PM,-978,0.0,0.0
6/6/2018 9:28:37 PM,-1005,0.0,0.0
6/6/2018 9:28:38 PM,-976,0.0,0.0
6/6/2018 9:28:39 PM,-991,0.0,0.0
6/6/2018 9:28:40 PM,-1009,0.0,0.0
6/6/2018 9:28:41 PM,-1022,0.0,0.0
6/6/2018 9:28:42 PM,-995,0.0,0.1
6/6/2018 9:28:43 PM,-992,0.0,-0.1
6/6/2018 9:28:44 PM,-960,0.0,-0.1
6/6/2018 9:28:45 PM,-945,0.0,0.0
6/6/2018 9:28:46 PM,-958,0.0,0.0
6/6/2018 9:28:47 PM,-960,0.0,0.0
6/6/2018 9:28:48 PM,-974,0.0,0.1
6/6/2018 9:28:49 PM,-976,0.0,0.0
6/6/2018 9:28:50 PM,-962,0.0,0.0
6/6/2018 9:28:51 PM,-976,0.0,-0.1
6/6/2018 9:28:52 PM,-960,0.0,0.0
6/6/2018 9:28:53 PM,-975,0.0,0.0
6/6/2018 9:28:54 PM,-990,0.0,0.0
6/6/2018 9:28:55 PM,-992,0.0,0.0
6/6/2018 9:28:56 PM,-977,0.0,-0.1
6/6/2018 9:28:57 PM,-990,0.0,0.0
6/6/2018 9:28:58 PM,-992,0.0,0.0
6/6/2018 9:28:59 PM,-992,0.0,0.0
6/6/2018 9:29:00 PM,-1050,0.0,0.0
6/6/2018 9:29:01 PM,-1056,0.0,0.1
6/6/2018 9:29:02 PM,-1027,0.0,0.0
6/6/2018 9:29:03 PM,-1024,0.0,0.0
6/6/2018 9:29:04 PM,-1024,0.0,0.1
6/6/2018 9:29:05 PM,-981,0.0,0.1
6/6/2018 9:29:06 PM,-976,0.0,0.1
6/6/2018 9:29:07 PM,-947,0.0,0.0
6/6/2018 9:29:08 PM,-858,0.0,0.0
6/6/2018 9:29:09 PM,-805,0.0,0.0
6/6/2018 9:29:10 PM,-728,0.0,0.0
6/6/2018 9:29:11 PM,-672,0.0,0.0
6/6/2018 9:29:12 PM,-643,0.0,0.0
6/6/2018 9:29:13 PM,-624,0.0,0.0
6/6/2018 9:29:14 PM,-639,0.0,0.0
6/6/2018 9:29:15 PM,-608,0.0,0.0
6/6/2018 9:29:16 PM,-623,0.0,-0.1
6/6/2018 9:29:17 PM,-624,0.0,0.0
6/6/2018 9:29:18 PM,-639,0.0,0.0
6/6/2018 9:29:19 PM,-640,0.0,0.0
6/6/2018 9:29:20 PM,-640,0.0,0.0
6/6/2018 9:29:21 PM,-672,0.0,0.0
6/6/2018 9:29:22 PM,-657,0.0,0.0
6/6/2018 9:29:23 PM,-685,0.0,0.0
6/6/2018 9:29:24 PM,-702,0.0,0.0
6/6/2018 9:29:25 PM,-736,0.0,0.0
6/6/2018 9:29:26 PM,-752,0.0,0.0
6/6/2018 9:29:27 PM,-752,0.0,0.0
6/6/2018 9:29:28 PM,-752,0.0,0.0
6/6/2018 9:29:29 PM,-767,0.0,0.0
6/6/2018 9:29:30 PM,-826,0.0,0.0
6/6/2018 9:29:31 PM,-803,0.0,0.0
6/6/2018 9:29:32 PM,-800,0.0,0.0
6/6/2018 9:29:33 PM,-786,0.0,0.0
6/6/2018 9:29:34 PM,-770,0.0,0.0
6/6/2018 9:29:35 PM,-768,0.0,0.0
6/6/2018 9:29:36 PM,-754,0.0,0.0
6/6/2018 9:29:37 PM,-738,0.0,0.0
6/6/2018 9:29:38 PM,-736,0.0,0.0
6/6/2018 9:29:39 PM,-736,0.0,0.0
6/6/2018 9:29:40 PM,-736,0.0,0.0
6/6/2018 9:29:41 PM,-720,0.0,0.0
6/6/2018 9:29:42 PM,-704,0.0,0.0
6/6/2018 9:29:43 PM,-704,0.0,0.0
6/6/2018 9:29:44 PM,-719,0.0,0.0
6/6/2018 9:29:45 PM,-734,0.0,0.0
6/6/2018 9:29:46 PM,-779,0.0,0.0
6/6/2018 9:29:47 PM,-755,0.0,0.1
6/6/2018 9:29:48 PM,-752,0.0,-0.1
6/6/2018 9:29:49 PM,-752,0.0,0.0
6/6/2018 9:29:50 PM,-752,0.0,0.0
6/6/2018 9:29:51 PM,-800,0.0,0.0
6/6/2018 9:29:52 PM,-800,0.0,0.0
6/6/2018 9:29:53 PM,-771,0.0,0.0
6/6/2018 9:29:54 PM,-739,0.0,0.0
6/6/2018 9:29:55 PM,-765,0.0,0.0
6/6/2018 9:29:56 PM,-739,0.0,0.0
6/6/2018 9:29:57 PM,-750,0.0,0.0
6/6/2018 9:29:58 PM,-694,0.0,0.0
6/6/2018 9:29:59 PM,-674,0.0,0.0
6/6/2018 9:30:00 PM,-658,0.0,0.0
6/6/2018 9:30:01 PM,-642,0.0,0.0
6/6/2018 9:30:02 PM,-626,0.0,0.0
6/6/2018 9:30:03 PM,-640,0.0,-0.1
6/6/2018 9:30:04 PM,-669,0.0,0.0
6/6/2018 9:30:05 PM,-687,0.0,0.0
6/6/2018 9:30:06 PM,-703,0.0,0.0
6/6/2018 9:30:07 PM,-719,0.0,0.0
6/6/2018 9:30:08 PM,-736,0.0,0.0
6/6/2018 9:30:09 PM,-752,0.0,0.0
6/6/2018 9:30:10 PM,-752,0.0,0.0
6/6/2018 9:30:11 PM,-723,0.0,0.0
6/6/2018 9:30:12 PM,-749,0.0,0.0
6/6/2018 9:30:13 PM,-766,0.0,0.0
6/6/2018 9:30:14 PM,-739,0.0,0.0
6/6/2018 9:30:15 PM,-720,0.0,0.0
6/6/2018 9:30:16 PM,-735,0.0,0.1
6/6/2018 9:30:17 PM,-800,0.0,0.0
6/6/2018 9:30:18 PM,-800,0.0,0.0
6/6/2018 9:30:19 PM,-752,0.0,0.0
6/6/2018 9:30:20 PM,-752,0.0,0.0
6/6/2018 9:30:21 PM,-723,0.0,0.0
6/6/2018 9:30:22 PM,-706,0.0,0.0
6/6/2018 9:30:23 PM,-704,0.0,0.0
6/6/2018 9:30:24 PM,-688,0.0,0.0
6/6/2018 9:30:25 PM,-703,0.0,0.0
6/6/2018 9:30:26 PM,-704,0.0,0.0
6/6/2018 9:30:27 PM,-689,0.0,0.0
6/6/2018 9:30:28 PM,-659,0.0,0.1
6/6/2018 9:30:29 PM,-685,0.0,0.0
6/6/2018 9:30:30 PM,-704,0.0,-0.1
6/6/2018 9:30:31 PM,-704,0.0,0.0
6/6/2018 9:30:32 PM,-747,0.0,0.0
6/6/2018 9:30:33 PM,-766,0.0,0.0
6/6/2018 9:30:34 PM,-768,0.0,0.0
6/6/2018 9:30:35 PM,-768,0.0,-0.1
6/6/2018 9:30:36 PM,-811,0.0,0.0
6/6/2018 9:30:37 PM,-816,0.0,-0.1
6/6/2018 9:30:38 PM,-744,0.0,-0.1
6/6/2018 9:30:39 PM,-722,0.0,0.0
6/6/2018 9:30:40 PM,-763,0.0,0.0
6/6/2018 9:30:41 PM,-754,0.0,0.0
6/6/2018 9:30:42 PM,-738,0.0,0.0
6/6/2018 9:30:43 PM,-750,0.0,0.0
6/6/2018 9:30:44 PM,-752,0.0,0.0
6/6/2018 9:30:45 PM,-723,0.0,0.0
6/6/2018 9:30:46 PM,-734,0.0,0.0
6/6/2018 9:30:47 PM,-736,0.0,0.0
6/6/2018 9:30:48 PM,-736,0.0,0.0
6/6/2018 9:30:49 PM,-736,0.0,0.0
6/6/2018 9:30:50 PM,-736,0.0,0.0
6/6/2018 9:30:51 PM,-736,0.0,0.0
6/6/2018 9:30:52 PM,-722,0.0,0.0
6/6/2018 9:30:53 PM,-720,0.0,0.0
6/6/2018 9:30:54 PM,-706,0.0,0.0
6/6/2018 9:30:55 PM,-718,0.0,0.0
6/6/2018 9:30:56 PM,-706,0.0,0.0
6/6/2018 9:30:57 PM,-690,0.0,0.0
6/6/2018 9:30:58 PM,-688,0.0,0.0
6/6/2018 9:30:59 PM,-720,0.0,0.0
6/6/2018 9:31:00 PM,-720,0.0,0.0
6/6/2018 9:31:01 PM,-704,0.0,0.0
6/6/2018 9:31:02 PM,-672,0.0,0.0
6/6/2018 9:31:03 PM,-672,0.0,0.0
6/6/2018 9:31:04 PM,-704,0.0,0.0
6/6/2018 9:31:05 PM,-719,0.0,0.0
6/6/2018 9:31:06 PM,-720,0.0,0.0
6/6/2018 9:31:07 PM,-706,0.0,0.0
6/6/2018 9:31:08 PM,-690,0.0,0.0
6/6/2018 9:31:09 PM,-702,0.0,0.0
6/6/2018 9:31:10 PM,-718,0.0,0.0
6/6/2018 9:31:11 PM,-734,0.0,0.0
6/6/2018 9:31:12 PM,-750,0.0,0.0
6/6/2018 9:31:13 PM,-723,0.0,0.0
6/6/2018 9:31:14 PM,-736,0.0,0.0
6/6/2018 9:31:15 PM,-736,0.0,0.0
6/6/2018 9:31:16 PM,-707,0.0,0.0
6/6/2018 9:31:17 PM,-704,0.0,0.0
6/6/2018 9:31:18 PM,-675,0.0,0.0
6/6/2018 9:31:19 PM,-686,0.0,0.0
6/6/2018 9:31:20 PM,-702,0.0,0.0
6/6/2018 9:31:21 PM,-718,0.0,0.0
6/6/2018 9:31:22 PM,-749,0.0,0.0
6/6/2018 9:31:23 PM,-752,0.0,0.0
6/6/2018 9:31:24 PM,-737,0.0,0.0
6/6/2018 9:31:25 PM,-720,0.0,0.0
6/6/2018 9:31:26 PM,-720,0.0,0.0
6/6/2018 9:31:27 PM,-720,0.0,0.0
6/6/2018 9:31:28 PM,-734,0.0,0.0
6/6/2018 9:31:29 PM,-736,0.0,0.0
6/6/2018 9:31:30 PM,-736,0.0,0.0
6/6/2018 9:31:31 PM,-736,0.0,0.0
6/6/2018 9:31:32 PM,-707,0.0,0.0
6/6/2018 9:31:33 PM,-661,0.0,0.0
6/6/2018 9:31:34 PM,-642,0.0,0.0
6/6/2018 9:31:35 PM,-654,0.0,0.0
6/6/2018 9:31:36 PM,-642,0.0,0.0
6/6/2018 9:31:37 PM,-654,0.0,0.0
6/6/2018 9:31:38 PM,-670,0.0,0.0
6/6/2018 9:31:39 PM,-704,0.0,0.0
6/6/2018 9:31:40 PM,-719,0.0,0.0
6/6/2018 9:31:41 PM,-734,0.0,0.0
6/6/2018 9:31:42 PM,-736,0.0,0.0
6/6/2018 9:31:43 PM,-722,0.0,0.1
6/6/2018 9:31:44 PM,-749,0.0,0.1
6/6/2018 9:31:45 PM,-738,0.0,0.0
6/6/2018 9:31:46 PM,-678,0.0,0.0
6/6/2018 9:31:47 PM,-557,0.0,0.0
6/6/2018 9:31:48 PM,-400,0.0,0.1
6/6/2018 9:31:49 PM,-240,0.0,-0.1
6/6/2018 9:31:50 PM,-128,0.0,0.0
6/6/2018 9:31:51 PM,-82,0.0,0.0
6/6/2018 9:31:52 PM,-37,0.0,0.0
6/6/2018 9:31:53 PM,-32,0.0,0.0
6/6/2018 9:31:54 PM,-32,0.0,-0.1
6/6/2018 9:31:55 PM,-78,0.0,-0.1
6/6/2018 9:31:56 PM,-123,0.0,0.0
6/6/2018 9:31:57 PM,-114,0.0,0.0
6/6/2018 9:31:58 PM,-83,0.0,0.0
6/6/2018 9:31:59 PM,-51,0.0,0.0
6/6/2018 9:32:00 PM,-19,0.0,0.0
6/6/2018 9:32:01 PM,-1,0.0,0.0
6/6/2018 9:32:02 PM,16,0.0,0.0
6/6/2018 9:32:03 PM,60,0.0,-0.1
6/6/2018 9:32:04 PM,93,0.0,0.0
6/6/2018 9:32:05 PM,53,0.0,0.0
6/6/2018 9:32:06 PM,48,0.0,0.0
6/6/2018 9:32:07 PM,-10,0.0,0.1
6/6/2018 9:32:08 PM,-59,0.0,0.0
6/6/2018 9:32:09 PM,-49,0.0,0.0
6/6/2018 9:32:10 PM,-32,0.0,-0.1
6/6/2018 9:32:11 PM,-32,0.0,-0.1
6/6/2018 9:32:12 PM,-96,0.0,-0.1
6/6/2018 9:32:13 PM,-183,0.0,-0.1
6/6/2018 9:32:14 PM,-307,0.0,-0.1
6/6/2018 9:32:15 PM,-507,0.0,0.0
6/6/2018 9:32:16 PM,-672,0.0,0.0
6/6/2018 9:32:17 PM,-861,0.0,0.0
6/6/2018 9:32:18 PM,-952,0.0,0.1
6/6/2018 9:32:19 PM,-989,0.0,0.0
6/6/2018 9:32:20 PM,-963,0.0,0.0
6/6/2018 9:32:21 PM,-974,0.0,-0.1
6/6/2018 9:32:22 PM,-947,0.0,0.0
6/6/2018 9:32:23 PM,-944,0.0,0.0
6/6/2018 9:32:24 PM,-958,0.0,0.0
6/6/2018 9:32:25 PM,-974,0.0,0.0
6/6/2018 9:32:26 PM,-1008,0.0,0.0
6/6/2018 9:32:27 PM,-1024,0.0,-0.1
6/6/2018 9:32:28 PM,-1024,0.0,0.0
6/6/2018 9:32:29 PM,-1010,0.0,0.0
6/6/2018 9:32:30 PM,-994,0.0,0.0
6/6/2018 9:32:31 PM,-960,0.0,0.0
6/6/2018 9:32:32 PM,-945,0.0,-0.1
6/6/2018 9:32:33 PM,-958,0.0,-0.1
6/6/2018 9:32:34 PM,-974,0.0,0.0
6/6/2018 9:32:35 PM,-990,0.0,0.0
6/6/2018 9:32:36 PM,-1021,0.0,0.0
6/6/2018 9:32:37 PM,-1038,0.0,0.0
6/6/2018 9:32:38 PM,-1054,0.0,0.0
6/6/2018 9:32:39 PM,-1042,0.0,0.0
6/6/2018 9:32:40 PM,-1026,0.0,0.0
6/6/2018 9:32:41 PM,-995,0.0,0.0
6/6/2018 9:32:42 PM,-963,0.0,0.0
6/6/2018 9:32:43 PM,-946,0.0,0.0
6/6/2018 9:32:44 PM,-958,0.0,0.0
6/6/2018 9:32:45 PM,-992,0.0,0.0
6/6/2018 9:32:46 PM,-992,0.0,0.0
6/6/2018 9:32:47 PM,-992,0.0,-0.1
6/6/2018 9:32:48 PM,-1006,0.0,0.0
6/6/2018 9:32:49 PM,-994,0.0,0.0
6/6/2018 9:32:50 PM,-1006,0.0,0.0
6/6/2018 9:32:51 PM,-1008,0.0,0.0
6/6/2018 9:32:52 PM,-1008,0.0,0.0
6/6/2018 9:32:53 PM,-1008,0.0,0.0
6/6/2018 9:32:54 PM,-994,0.0,0.0
6/6/2018 9:32:55 PM,-992,0.0,-0.1
6/6/2018 9:32:56 PM,-992,0.0,-0.1
6/6/2018 9:32:57 PM,-992,0.0,0.1
6/6/2018 9:32:58 PM,-1021,0.0,0.0
6/6/2018 9:32:59 PM,-1024,0.0,0.0
6/6/2018 9:33:00 PM,-992,0.0,0.0
6/6/2018 9:33:01 PM,-992,0.0,0.0
6/6/2018 9:33:02 PM,-978,0.0,0.0
6/6/2018 9:33:03 PM,-976,0.0,0.0
6/6/2018 9:33:04 PM,-976,0.0,0.0
6/6/2018 9:33:05 PM,-976,0.0,0.0
6/6/2018 9:33:06 PM,-976,0.0,0.0
6/6/2018 9:33:07 PM,-1005,0.0,0.0
6/6/2018 9:33:08 PM,-1022,0.0,0.0
6/6/2018 9:33:09 PM,-1024,0.0,0.0
6/6/2018 9:33:10 PM,-1024,0.0,0.1
6/6/2018 9:33:11 PM,-981,0.0,0.1
6/6/2018 9:33:12 PM,-890,0.0,0.1
6/6/2018 9:33:13 PM,-736,0.0,0.1
6/6/2018 9:33:14 PM,-590,0.0,0.0
6/6/2018 9:33:15 PM,-432,0.0,0.0
6/6/2018 9:33:16 PM,-301,0.0,0.0
6/6/2018 9:33:17 PM,-243,0.0,0.0
6/6/2018 9:33:18 PM,-192,0.0,0.0
6/6/2018 9:33:19 PM,-177,0.0,0.0
6/6/2018 9:33:20 PM,-190,0.0,0.1
6/6/2018 9:33:21 PM,-162,0.0,0.0
6/6/2018 9:33:22 PM,-128,0.0,0.0
6/6/2018 9:33:23 PM,-128,0.0,0.0
6/6/2018 9:33:24 PM,-99,0.0,0.0
6/6/2018 9:33:25 PM,-53,0.0,0.0
6/6/2018 9:33:26 PM,16,0.0,-0.1
6/6/2018 9:33:27 PM,31,0.0,-0.1
6/6/2018 9:33:28 PM,18,0.0,-0.1
6/6/2018 9:33:29 PM,16,0.0,-0.1
6/6/2018 9:33:30 PM,0,0.0,-0.1
6/6/2018 9:33:31 PM,0,0.0,-0.1
6/6/2018 9:33:32 PM,-32,0.0,0.0
6/6/2018 9:33:33 PM,-47,0.0,0.0
6/6/2018 9:33:34 PM,-48,0.0,0.0
6/6/2018 9:33:35 PM,-18,0.0,0.0
6/6/2018 9:33:36 PM,16,0.0,0.0
6/6/2018 9:33:37 PM,32,0.0,0.0
6/6/2018 9:33:38 PM,32,0.0,0.0
6/6/2018 9:33:39 PM,32,0.0,0.0
6/6/2018 9:33:40 PM,18,0.0,0.0
6/6/2018 9:33:41 PM,-13,0.0,0.0
6/6/2018 9:33:42 PM,-16,0.0,0.0
6/6/2018 9:33:43 PM,-30,0.0,0.0
6/6/2018 9:33:44 PM,-18,0.0,0.0
6/6/2018 9:33:45 PM,-2,0.0,0.0
6/6/2018 9:33:46 PM,29,0.0,0.0
6/6/2018 9:33:47 PM,32,0.0,0.0
6/6/2018 9:33:48 PM,46,0.0,0.0
6/6/2018 9:33:49 PM,34,0.0,0.0
6/6/2018 9:33:50 PM,32,0.0,0.0
6/6/2018 9:33:51 PM,32,0.0,0.0
6/6/2018 9:33:52 PM,32,0.0,0.0
6/6/2018 9:33:53 PM,32,0.0,0.0
6/6/2018 9:33:54 PM,0,0.0,0.0
6/6/2018 9:33:55 PM,-32,0.0,0.0
6/6/2018 9:33:56 PM,-47,0.0,0.0
6/6/2018 9:33:57 PM,-33,0.0,0.0
6/6/2018 9:33:58 PM,-17,0.0,0.1
6/6/2018 9:33:59 PM,0,0.0,0.0
6/6/2018 9:34:00 PM,16,0.0,0.0
6/6/2018 9:34:01 PM,16,0.0,0.0
6/6/2018 9:34:02 PM,32,0.0,-0.1
6/6/2018 9:34:03 PM,0,0.0,-0.1
6/6/2018 9:34:04 PM,0,0.0,-0.1
6/6/2018 9:34:05 PM,0,0.0,-0.1
6/6/2018 9:34:06 PM,0,0.0,-0.1
6/6/2018 9:34:07 PM,0,0.0,0.0
6/6/2018 9:34:08 PM,-14,0.0,0.0
6/6/2018 9:34:09 PM,-2,0.0,0.0
6/6/2018 9:34:10 PM,-14,0.0,0.0
6/6/2018 9:34:11 PM,0,0.0,0.0
6/6/2018 9:34:12 PM,0,0.0,0.0
6/6/2018 9:34:13 PM,29,0.0,0.0
6/6/2018 9:34:14 PM,18,0.0,0.0
6/6/2018 9:34:15 PM,30,0.0,0.0
6/6/2018 9:34:16 PM,15,0.0,0.0
6/6/2018 9:34:17 PM,0,0.0,0.0
6/6/2018 9:34:18 PM,0,0.0,0.0
6/6/2018 9:34:19 PM,0,0.0,0.0
6/6/2018 9:34:20 PM,0,0.0,0.0
6/6/2018 9:34:21 PM,-43,0.0,0.0
6/6/2018 9:34:22 PM,-106,0.0,-0.1
6/6/2018 9:34:23 PM,-198,0.0,-0.1
6/6/2018 9:34:24 PM,-323,0.0,-0.1
6/6/2018 9:34:25 PM,-466,0.0,0.0
6/6/2018 9:34:26 PM,-566,0.0,0.1
6/6/2018 9:34:27 PM,-576,0.0,0.1
6/6/2018 9:34:28 PM,-576,0.0,0.0
6/6/2018 9:34:29 PM,-562,0.0,0.0
6/6/2018 9:34:30 PM,-560,0.0,0.0
6/6/2018 9:34:31 PM,-574,0.0,0.0
6/6/2018 9:34:32 PM,-576,0.0,0.0
6/6/2018 9:34:33 PM,-576,0.0,0.0
6/6/2018 9:34:34 PM,-591,0.0,0.0
